﻿﻿云服务器变更后能否使用备份恢复数据？,如果您的云服务器做过备份后进行变更（添加、删除、扩容云硬盘），还可以使用原有的备份恢复数据。但因为文件系统的限制，恢复数据后，云硬盘恢复为未变更前的状态，建议您在变更后重新做备份。如果备份后用户添加了云硬盘，再使用备份进行恢复，则添加的云硬盘数据不会改变。如果备份后用户删除了云硬盘，再使用备份进行恢复，则删除的云硬盘不会被恢复。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿什么是云服务器备份？,云服务器备份（CSBS，Cloud Server Backup Service）可为服务器创建备份，利用多个云硬盘一致性备份数据恢复服务器业务数据，最大限度保障用户数据的安全性和正确性，确保业务安全。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿什么是备份策略？,备份策略指的是对备份对象执行备份操作时，预先设置的策略。包括备份策略的名称、开关、备份任务执行的时间、周期以及备份数据的保留规则。其中备份数据的保留规则包括保存时间或保存数量。通过将云服务器绑定到备份策略，可以为云服务器执行自动备份。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿云服务器备份支持对弹性云服务器中所有磁盘进行备份吗？,云服务器备份支持将服务器作为整体进行备份，同时也支持选择部分磁盘进行备份。当前不支持对服务器中的共享云硬盘进行备份。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿云服务器备份和云硬盘备份的区别是什么？,云服务器备份主要对云服务器下所有云硬盘创建一致性在线备份。针对需要对整个云服务器进行保护（包括云服务器配置规格，以及多个云硬盘的一致性数据），或者希望通过备份创建镜像，发放云服务器，达到快速恢复业务运行环境的场景，建议使用云服务器备份。云硬盘备份主要对云服务器中单个的云硬盘（系统盘和数据盘）创建在线备份。针对系统盘没有自定义数据的场景，可以选择使用云硬盘备份只对数据盘进行备份，保证数据安全的同时降低备份成本。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿云服务器备份是如何计费的？,计费项包括备份功能和备份存储。备份功能：按需要备份的服务器的磁盘空间计费。备份存储：按备份数据所占用的存储空间计费。例如某租户有100GB的云服务器，初始写入30GB数据，后续每天新增/修改1GB数据，每天备份1次，保留7个备份。首次全量备份为30GB，后续每次增量备份1GB，总备份数据量为36GB。则备份功能费用按照100GB收取，备份存储费用按照36GB收取。计费方式包括按需计费和包年包月套餐。二者备份功能和备份存储的费率相同。详细的服务资费费率标准请参见产品价格详情中“云服务器备份”的内容。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿什么是崩溃一致性备份？,业界对备份一致性的定义包括如下三类：不一致备份：备份的文件、磁盘不在同一个时间点。崩溃一致性备份：崩溃一致性备份会捕获备份时磁盘上已存在的数据，文件/磁盘数据在同一时间点，但不会备份内存数据并且静默应用系统，以保证应用系统备份一致性。尽管并未保证应用一致性，但通常情况下，操作系统重启后会进行chkdsk等磁盘检查过程来修复各种损坏错误，数据库会进行日志回滚操作保证一致性。应用一致性备份：文件/磁盘数据在同一时间点，并备份内存数据，保证应用系统一致性。云服务器备份属于崩溃一致性备份。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿包含应用系统的云服务器是否可以备份？,支持备份。针对数据库或邮件系统等有一致性要求的应用，建议在备份前，暂停所有数据的写操作，再进行备份。如果无法暂停写操作，则可以将应用系统停止或者将云服务器停机，进行离线的备份。如果备份前不进行任何操作，则恢复后，云服务器的状态类似异常掉电后再启动，数据库会进行日志回滚操作保证一致性。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿云服务器备份支持的最小备份频率和最大保留数量是多少？,通过备份策略进行周期性自动备份可支持最小1小时备份1次；手工备份没有频率限制，可根据实际需求选择在任意时间备份。备份策略的备份时间（调度时间）可以手工设置，粒度到分钟。但要求任意两次备份时间间隔必须大于等于1小时。当前对于备份可实现永久保留，可根据实际需求在备份策略中配置保留规则。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿云服务器备份的机制说明？,默认情况下，对一个新的云服务器第一次进行全量备份，后续进行永久增量备份。第一次全量备份，备份磁盘的已用空间（非磁盘总空间）。例如一个100GB的磁盘，共写入40GB数据，则备份40GB。后续增量备份，备份磁盘相比上一次备份后变化的空间。例如首次备份后新产生或变化了5GB数据，则第二次备份5GB。云服务器备份支持从任意一个备份恢复云服务器的全量数据，不管这个备份是全量还是增量。因此，当某一个备份被人为删除或过期自动删除后，不会影响使用其他增量备份恢复数据。举例：云服务器X按时间顺序先后生成A、B、C三个备份，每个备份都存在数据更新。当备份B被删除后，备份A和备份C还是可以继续用于数据恢复。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿如何区分备份是自动备份还是手动备份？,一般我们通过备份名称的前缀进行区分。周期性自动备份和一次性手动备份的默认名称如下：自动备份：autobk_xxxx手动备份：manualbk_xxxx或自定义,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿使用备份恢复云服务器或镜像创建云服务器后，密码被随机如何处理？,请参考《弹性云服务器用户指南》中的重置密码章节完成密码重置。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿什么是CS？,实时流计算服务（Cloud Stream Service，简称CS），是运行在公有云上的实时流式大数据分析服务，全托管的方式用户无需感知计算集群，只需聚焦于Stream SQL业务，即时执行作业，完全兼容Apache Flink API。CS实时流计算平台是华为公司在IT领域主推的低时延（ms级时延）、高吞吐、高可靠的分布式实时流计算服务。它以Flink为基础，加入华为沉淀的特性增强和安全增强，是批流合一的分布式计算服务，提供了数据处理所必须的Stream SQL特性，后续还会支持在Stream SQL上增加机器学习和图计算相关算法的功能。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿CS有哪些特点和优势？,"CS的主要特点和优势在于：分布式实时计算支持大规模集群计算，集群弹性伸缩，最大化节省成本。 全托管用户无需感知计算集群，对运行的作业可视化查看运行状态。 按需计费定价单位是SPU(Stream Processing Units, 1 SPU = 1核 + 4GB)，用户选定SPU数，按照时长收费，精确到秒。 安全隔离租户三重安全机制保障，确保作业安全运行，且租户计算集群完全和其他租户物理隔离，独立的安防设置，确保计算集群的安全性。 高吞吐低时延从DIS中读取数据，服务支持自然反压机制，支持高吞吐压力；毫秒级时延，满足实时计算的业务场景。 丰富的Stream SQL在线分析能力支持Window、Join等聚合函数，用SQL表达业务逻辑，简便快捷实现业务。 支持在线测试SQL作业。作业调试功能可以帮助用户校验SQL语句逻辑是否正确，通过用户的样例数据输入（支持手动输入和OBS输入两种方式）结合SQL逻辑快速输出样例结果，确保在作业正式运行时，逻辑处理正确。 支持Flink SQL边缘作业由于边缘设备可以产生大量的数据，为了减少数据上云的数据量或提高数据处理实时性，有时需要在靠近数据产生的地方对其进行分析处理。实时流计算服务与智能边缘平台结合，通过在边缘节点上部署系统提供的流计算应用，将实时流计算能力从云端延伸到边缘。然后通过实时流计算服务编辑流处理作业并下发到边缘执行，可以帮助您在边缘快速实现对流数据的实时、快速、准确地分析处理。 支持独享集群及其作业的资源配额。允许租户创建独享集群，独享集群与其他租户和共享集群是完全物理隔离的，不会受其他作业影响。租户可配置独享集群最大可使用SPU配额，并为其子用户分配可用的集群以及可使用的SPU配额。 支持Flink自定义作业允许用户在独享集群上提交Flink自定义作业。 支持Spark streaming和Structured streaming。允许用户在独享集群上提交Spark streaming自定义作业。 支持SMNCS支持对接消息通知服务（SMN），可以让用户快速实现类似IoT场景下数据的实时分析告警发送到用户手机终端功能。 支持KafkaCS支持对接Kafka集群，用户能够使用SQL语句读取Kafka的数据、将数据写入到Kafka，增加易用性。 支持CloudTableCS支持对接表格存储服务（CloudTable），丰富CS服务上下游生态，实现流式数据的表格存储。 支持云搜索服务CS支持对接云搜索服务，用户可以享受到完全兼容开源Elasticsearch搜索引擎，实现结构化、非结构化文本的多条件检索、统计、报表。 支持DCSCS支持分布式缓存服务（DCS），该服务兼容Redis的即开即用、安全可靠、弹性扩容、便捷管理的在线分布式缓存能力，可以满足用户高并发及快速数据访问的业务诉求。 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿CS适用哪些场景？,CS服务的使用，聚焦于互联网和物联网场景，适用于实时性要求高、吞吐量大的业务场景。主要应用在互联网行业中小企业、物联网、车联网、金融反欺诈等多种行业应用场景，如互联网汽车、日志在线分析、在线机器学习、在线图计算、在线推荐算法应用等。实时流分析场景应用：实时大数据分析。 场景特点：面向流数据，支持Window、CEP、Join等复杂的流分析操作，毫秒级时延。 适用场景：实时日志分析，网络流量监控，实时风险管控，实时数据统计，实时数据ETL。 物联网IoT场景应用：物联网在线数据分析。 场景特点：物联网IoT直接调用CS服务API，CS可以实时读取传感器信息并执行用户的分析逻辑，分析结果对接到DIS、RDS等服务，并用于可视化、持久化、告警或报表展示。 适用场景：电梯IoT、工业IoT、共享单车、互联网汽车和智能家居。 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿CS支持哪些数据源？,CS可以处理来自数据接入服务（DIS）、对象存储服务（OBS）、Kafka集群和表格存储服务（CloudTable）上的数据。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿CS支持输出到哪些目标？,CS支持将作业的结果数据输出到以下服务：数据接入服务（DIS）。关系型数据库（RDS）。消息通知服务（SMN）。Kafka集群。表格存储服务（CloudTable）。云搜索服务。分布式缓存服务（DCS）的Redis实例。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿CS支持哪些数据格式？,CS支持从DIS上读取和存放编码格式为csv或json格式的数据。CS只支持在OBS上读取和存放csv格式的数据。CS支持向SMN发送text格式的数据。CS支持从Kafka上读取和写入编码格式为json格式的数据。CS支持向CloudTable读取和存放table格式的数据。CS支持向云搜索服务发送json格式的数据。CS支持向DCS的Redis发送key-value格式的数据。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿支持何种代码开发的作业？,CS支持使用SQL语句开发作业和使用jar包来自定义作业。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿什么是SPU？,流处理单元（Stream Process Units），简称SPU，是CS计费单位。1个SPU的标准配置为1核的CPU、4G的内存。用户作业可以设置多个SPU。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿作业如何并发？,CS的SQL作业，不支持单个算子的并发，作业并发是指为流作业同时启动多个并发任务。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿如何查看作业输出结果？,CS支持将作业的结果数据输出到DIS上，因此用户需要到DIS上去查看输出结果，详细操作请参见DIS的数据接入服务用户指南中的“从DIS获取数据”章节。CS也支持将作业的结果数据输出到RDS上，因此用户需要到RDS上去查看输出结果，详细操作请参见RDS的关系型数据库用户指南中的“快速入门”章节。CS支持将作业的结果数据输出到SMN上，SMN服务会将输出结果反馈到用户绑定的终端设配上，详细操作请参见SMN的消息通知服务用户指南中的“入门”章节。CS支持将作业的结果数据输出到Kafka上，因此用户需要到Kafka集群上去查看输出结果，详细操作请参见Kafka官网。CS支持将作业的结果数据输出到CloudTable上，因此用户需要到CloudTable上去查看输出结果，详细操作请参见CloudTable的表格存储服务用户指南中的“入门”章节。CS支持将作业的结果数据输出到IEF上，因此用户需要到IEF上去查看输出结果，详细操作请参见IEF快速入门。CS支持将作业的结果数据输出到云搜索服务，因此用户需要到云搜索服务上去查看输出结果，详细操作请参见云搜索服务的云搜索服务用户指南中的“入门”章节。CS支持将作业的结果数据输出到DCS上，因此用户需要到DCS上去查看输出结果，详细操作请参见DCS的分布式缓存服务用户指南中的“入门”章节。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿如何处理Job的OBS Bucket没有授权？,用户在执行一个Job，提示OBS Bucket没有授权时，用户需要进行如下操作：单击“作业管理”，找到操作的Job名称。单击“操作”列表中的“编辑”，进入“作业编辑”页面。用户需要在该Job的“作业编辑”页面进行“运行参数配置”。选择“开启Checkpoint”或“保存作业日志”。选择“数据转储地址”。单击“OBS授权”。 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿一个租户下可以开通多个追踪器吗？,目前，一个租户系统仅支持开通一个追踪器。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿事件列表用于记录哪些信息？,事件列表记录了云账户中对云服务资源新建、配置、删除等操作的详细信息。事件列表不记录查询操作的相关信息。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿事件列表中的信息可以删除吗？,不可以，根据SAC/TC及国际信息、数据安全管理部门发布的规范，审计日志必须保持客观全面、准确，因此不提供删除或修改功能。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿用户公有云账户欠费给云审计服务带来的影响？,当用户公有云账户欠费时，云审计服务依旧可以接收所支持服务发送的操作信息，但只能保存近7天的操作记录。因为7天之前的历史操作记录会以事件文件的形式实时保存至OBS桶，而将事件文件存储于OBS桶所产生的流量需要付费。此外，云审计服务的追踪器状态会显示为“异常”，此时只能对追踪器执行“删除”操作。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿哪些用户应该开通云审计服务？,所有云用户均应该开通云审计服务。从政策、行业规范角度，云审计服务是信息安全审计功能的核心必备组件，是企事业单位信息系统安全风险管控的重要组成部分，也是很多行业标准、审计规范的必备组成部分。从应用角度，云审计服务是云资源出现问题时，降低问题定位时间和人力成本的有效手段，能够精确定位到问题发生时的所有操作，借以减小问题排查范围。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿事件文件可以存储多长时间？,默认情况下，云审计服务管理控制台可存储最近7天内的事件文件，而对于已保存至OBS桶的历史操作记录，您可以无限期存储这些事件文件。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿如果用户已开通云审计服务，但OBS桶未配置正确的策略，会出现什么情况？,云审计服务会根据既有的OBS存储桶策略来传送事件文件。如果错误地配置OBS存储桶策略，那么云审计服务将无法传送事件文件。被删除或有异常的OBS桶，管理控制台界面会显示相应的错误提示信息。用户可选择重新创建OBS桶或重新配置OBS桶的访问权限，操作详情请参见《对象存储服务用户指南》的“管理桶”章节。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿云审计服务是否支持事件文件的完整性校验？,支持。原则上进行完整性校验时必须包含以下字段：time、service_type、resource_type、trace_name、trace_status、trace_type，其他字段由各服务自己定义。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿启用云审计服务是否会影响其他云服务资源的性能？,不会。启用云审计服务不会影响其他云服务资源的性能。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿为什么查看事件窗口中，有些事件的IP、code、request、response和message字段为空？,IP、code、request、response和message字段并非云审计服务规定的必备字段：IP：当trace type为SystemAction时，表示本次操作由服务内部触发，此时缺失IP字段为正常情况。request/response/code：这三个字段是表示本次操作所对应的请求内容、请求结果及HTTP返回码，在有些情况下，这些字段本身为空，或不具备业务意义，产生该事件的云服务会根据实际情况选择某字段留空。message：该字段为预留字段，若其他云服务基于业务需要，需要增加额外信息时，可附加在该字段内，缺失为正常情况。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿为什么事件列表中有些事件的资源ID为超链接可以跳转，有些为非超链接？,目前CTS仅支持部分ECS、EVS、VBS、IMS、AS、CES和VPC的操作通过资源ID跳转到对应云资源的详情页面，该功能正在逐步完善。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿为什么事件列表中的某些操作被记录了两次？,对于异步调用事件，会产生两条事件记录，其事件名称、资源类型、资源名称等字段相同。在事件列表中，看起来是重复记录了操作（例如，Workspace的deleteDesktop事件），但实际上，这两条事件是相互关联、但内容不同的两条记录，典型的异步调用场景时间如下：第一条事件：记录用户发起的请求；第二条事件：记录用户请求的操作结果，通常与第一条时间记录有数分钟的延迟，记录用户请求的实际响应结果。两条事件需要结合在一起，才能反映用户本次操作的真实结果。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿为什么在事件列表中按照操作用户进行筛选时，存在user_name/op_service用户？,当用户发起的某些请求涉及后台一些高权限要求的操作或涉及调用其他服务时，可能存在用户自身的权限不足的问题，因此在确保符合安全要求的前提下，会临时对该请求中的用户身份进行提权，请求完成后提权结束，但会将提权行为记录到该请求发送到CTS的日志当中，此时的操作用户将记录为user_name/op_service。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿关键操作通知服务支持哪些服务？,目前云审计服务仅支持对部分关键操作发送通知，支持的服务类型包括ECS、EVS、VPC、KMS、IAM和原生OpenStack，支持的操作类型上包括创建、删除、登录和对原生OpenStack接口等操作。该功能仍在完善中，后续将会支持更多的服务和操作类型。详细情况请参见《云审计用户指南》的“配置追踪器”章节。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿对事件文件进行加密是否收费？,加密过程免费，数据加密服务资费详情参见《数据加密服务用户指南》中“价格详情”章节。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿OBS桶有标准存储、低频访问存储和归档存储三种类型，哪一种适用于CTS存储事件文件？,由于云审计服务需要高频次的访问转储的OBS桶，因此必须使用标准存储类型的OBS桶。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿为什么有些trace_type为systemAction的事件，存在user、source_ip为空的情况？,trace_type字段的业务意义为标示请求来源，该字段可以是控制台（ConsoleAction）、API网关（ApiCall）及系统内调用（SystemAction）。系统内调用为非用户触发的操作，例如自动触发的告警、弹性伸缩、定时备份任务以及为完成用户请求产生的系统内部次级调用等，这种情况下，不存在直接触发操作的用户或设备，根据审计的客观性原则，该两个字段为空。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿事件级别中的“normal”、“warning”和“incident”分别代表什么？,云审计服务根据操作记录中的trace_status来定义事件级别，不同的字段代表的意义如下：normal：代表本次操作成功warning：代表本次操作失败incident：代表本次操作引起了比失败更严重的后果，比如会造成节点故障或用户业务故障等情况。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿什么是专属计算集群？,专属计算集群（Dedicated Computing Cluster ，以下简称DCC）是在公有云上隔离出来的专属虚拟计算资源池，支持用户申请独占的物理设备，独享物理隔离的计算资源。专属计算集群需在专属云中使用，用户在申请后才予以开通权限。用户可在专属云内对专属计算资源统一管理。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿专属计算集群如何计费？,专属计算集群服务不同于其他服务，需要开通专属云后才能使用。已经开通专属云服务的用户，可以通过包年的方式购买计算节点资源。购买专属计算集群后，专属计算集群服务为专属云中各服务提供了计算资源进行使用，各服务使用的计算资源不再计费，而对于涉及的网络等资源则单独计费。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿如何选择地域？,地域是一个地理区域的概念。我国地域面积广大，由于带宽的原因、不可能只建设一个数据中心为全国客户提供服务。因此，我们根据地理区域的不同将全国划分成不同的地域。选择地域时通常根据就近原则进行选择，例如您或者您的客户在北京，那么您可以选择华北区，这样可以减少访问服务的网络时延，提高访问速度。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿如何查看专属云中的云服务器？,在“专属云”界面，单击“我的资源”区域内的“弹性云服务器”。如图1所示。图1 专属云资源信息系统会跳转到“弹性云服务器”界面，列表中的云服务器均为该专属云下的云服务器。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿如何选择设备节点和个数？,您可以根据您的应用软件所占用的计算资源进行整体汇总，并按照每个设备节点可提供的计算资源进行估算，得出对应设备节点的个数。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿设备节点是独占的吗？,设备节点是独占的，对公有云提供的计算资源您享有完全使用权，与其他用户完全隔离。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿可以使用设备节点上的硬盘吗？,仅支持使用设备节点上的计算资源，不能直接使用设备节点上的硬盘。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿专属云下购买云服务器有什么特点？,专属云下购买云服务器仅支持按需购买云服务器，不支持包周期购买云服务器。专属云下购买弹性云服务器时，云服务器计算资源不计费，使用用户已购买的专属计算集群节点剩余的计算资源。如果计算资源不足，则不能继续购买。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿专属计算资源池的内存分配率是如何计算的？,在“资源使用详情”区域内，内存分配率统计了当前系统的真实情况，包括部分系统管理内存。各项指标的计算方法如下。总量：可用内存容量，指所有DeC物理服务器上的物理内存容量总和。内存总量数值为“分配给DeC物理服务器的总内存容量”减去“物理服务器的管理内存容量”。物理服务器的管理内存容量通常包括XEN，Kdump等管理弹性云服务器时所需要的内存总量，该部分内存无法作为弹性云服务器操作系统所使用的内存，约占分配给用户的可用物理内存的2%~3%。分配：已用内存容量，统计已经分配给用户的可用物理内存上被已创建的弹性云服务器器消耗的内存总量。已用内存包括用户弹性云服务器中可使用的内存（即弹性云服务器规格所定义大小的内存）及为了管理该云服务器所需要消耗的DeC物理服务器的可用内存。管理该云服务器所需要消耗的DeC物理服务器可用内存通常约占弹性云服务器定义内存规格的1%~2%，该部分内存无法被弹性云服务器使用。空闲：未被使用的内存容量，数值为“可用内存容量”减去“已分配内存容量”。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿为什么我的缓存实例支持域名访问后，客户端无法使用域名连接缓存实例？,DCS缓存实例支持域名访问后，若客户端无法使用域名连接缓存实例，需要将租户子网的DNS服务地址配置为内网域名服务器地址，具体配置方法请参考修改VPC子网的DNS服务器地址。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
